No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sainoa;7203020001;Sainoa;72.06.06.2001
2;Polewali;7203020002;Polewali;72.06.06.2002
3;Pulau Dua;7203020003;Pulau Dua;72.06.06.2004
4;Umbele;7203020004;Umbele;72.06.06.2003
5;Jawi Jawi;7203020005;Jawi-jawi;72.06.06.2009
6;Buton;7203020006;Buton;72.06.06.2008
7;Koburu;7203020007;Koburu;72.06.06.2007
8;Bungingkela;7203020008;Bungingkela;72.06.06.2011
9;Lokombulo;7203020009;Lokombulo;72.06.06.2012
10;Paku;7203020010;Paku;72.06.06.2006
11;Bakala;7203020011;Bakala;72.06.06.2005
12;Buajangka;7203020012;Buajangka;72.06.06.2013
13;Kaleroang;7203020013;Kaleroang;72.06.06.2010
14;Waru Waru;7203020014;Waru-waru;72.06.06.2014
15;Padabale;7203020015;Padabale;72.06.06.2015
16;Pado Pado;7203020016;Pado-pado;72.06.06.2016
17;Pulau Bapa;7203020017;Pulaubapa;72.06.06.2017
18;Lalemo;7203020018;Lalemo;72.06.06.2018
19;Lamontoli;7203020019;Lamontoli;72.06.06.2019
20;Bungintende;7203020029;Bungintende;72.06.06.2041
21;Boelimau;7203020030;Boelimau;72.06.06.2045
22;Panimbawang;7203020031;Panimbawang;72.06.06.2043
23;'Po''o';7203020032;Po'o;72.06.06.2044
24;Umbele Lama;7203020033;Umbele Lama;72.06.06.2047
25;Pulau Dua Darat;7203020034;Pulau Dua Darat;72.06.06.2048
26;Poaro;7203020035;Poaro;72.06.06.2046
