No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Batugoyang;8105011001;Batugoyang;81.07.09.2003
2;Salarem;8105011002;Salarem;81.07.09.2004
3;Meror;8105011003;Meror;81.07.09.2001
4;Siya;8105011004;Siya;81.07.09.2005
5;Beltubur;8105011005;Beltubur;81.07.09.2006
6;Dosimar;8105011006;Dosimar;81.07.09.2002
7;Karey;8105011007;Karey;81.07.09.2007
8;Jorang;8105011008;Jorang;81.07.09.2008
9;Gomarmeti;8105011009;Gomar Meti;81.07.09.2010
10;Gomarsungai;8105011012;Gomar Sungai;81.07.09.2009
