No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cikalong;3204030001;Cikalong;32.04.17.2008
2;Mekarsari;3204030002;Mekarsari;32.04.17.2006
3;Cipinang;3204030003;Cipinang;32.04.17.2005
4;Cimaung;3204030004;Cimaung;32.04.17.2001
5;Campakamulya;3204030005;Campakamulya;32.04.17.2004
6;Pasirhuni;3204030006;Pasirhuni;32.04.17.2003
7;Jagabaya;3204030007;Jagabaya;32.04.17.2002
8;Malasari;3204030008;Malasari;32.04.17.2009
9;Sukamaju;3204030009;Sukamaju;32.04.17.2007
10;Warjabakti;3204030010;Warjabakti;32.04.17.2010
