No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bojong;3303060001;Bojong;33.03.05.1001
2;Toyareja;3303060002;Toyareja;33.03.05.2002
3;Kedung Menjangan;3303060003;Kedungmenjangan;33.03.05.1003
4;Jatisaba;3303060004;Jatisaba;33.03.05.2004
5;Bancar;3303060005;Bancar;33.03.05.1005
6;Purbalingga Wetan;3303060006;Purbalingga Wetan;33.03.05.1006
7;Penambongan;3303060007;Penambongan;33.03.05.1007
8;Purbalingga Kidul;3303060008;Purbalingga Kidul;33.03.05.1008
9;Kandang Gampang;3303060009;Kandanggampang;33.03.05.1009
10;Purbalingga Kulon;3303060010;Purbalingga Kulon;33.03.05.1010
11;Purbalingga Lor;3303060011;Purbalingga Lor;33.03.05.1011
12;Kembaran Kulon;3303060012;Kembaran Kulon;33.03.05.1012
13;Wirasana;3303060013;Wirasana;33.03.05.1013
