No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kondowa;7401060006;Kondowa;74.04.11.2018
2;Dongkala;7401060007;Dongkala;74.04.11.2019
3;Holimombo;7401060008;Holimombo;74.04.11.1020
4;Takimpo;7401060009;Takimpo;74.04.11.1022
5;Kombeli;7401060010;Kombeli;74.04.11.1021
6;Awainulu;7401060011;Awainulu;74.04.11.1023
7;Laburunci;7401060012;Laburunci;74.04.11.2024
8;Banabungi;7401060013;Banabungi;74.04.11.2025
9;Kambulabulana;7401060014;Kambulabulana;74.04.11.1026
10;Pasarwajo;7401060015;Pasarwajo;74.04.11.1027
11;Saragi;7401060016;Saragi;74.04.11.1028
12;Kaongkeongkea;7401060017;Kaongkeongkea;74.04.11.2031
13;Waangu-angu;7401060018;Waangu-angu;74.04.11.2002
14;Warinta;7401060019;Warinta;74.04.11.2003
15;Lapodi;7401060020;Lapodi;74.04.11.2004
16;Wakoko;7401060021;Wakoko;74.04.11.1005
17;Wasaga;7401060022;Wasaga;74.04.11.1006
18;Kancinaa;7401060023;Kancinaa;74.04.11.2007
19;Winning;7401060024;Winning;74.04.11.2008
20;Holimombo Jaya;7401060029;Holimombo Jaya;74.04.11.2017
21;Kabawokole;7401060030;Kabawakole;74.04.11.2029
22;Mantowu;7401060031;Mantowu;74.04.11.2030
