No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bukit Makmur;6207012001;Bukit Makmur;62.09.05.2006
2;Bukit Raya;6207012002;Bukit Raya;62.09.05.2008
3;Sumber Jaya;6207012003;Sumber Jaya;62.09.05.2010
4;Bukit Harum;6207012004;Bukit Harum;62.09.05.2011
5;Melata;6207012005;Melata;62.09.05.2001
6;Mukti Manunggal;6207012006;Mukti Manunggal;62.09.05.2009
7;Modang Mas;6207012007;Modang Mas;62.09.05.2007
8;Nanuah;6207012008;Nanuah;62.09.05.2002
9;Topalan;6207012009;Topalan;62.09.05.2005
10;Batu Ampar;6207012010;Batu Ampar;62.09.05.2003
11;Lubuk Hiju;6207012011;Lubuk Hiju;62.09.05.2004
