No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kemiri;3313140001;Kemiri;33.13.14.2005
2;Nangsri;3313140002;Nangsri;33.13.14.2004
3;Macanan;3313140003;Macanan;33.13.14.2003
4;Alastuwo;3313140004;Alastuwo;33.13.14.2002
5;Banjarharjo;3313140005;Banjarharjo;33.13.14.2001
6;Malanggaten;3313140006;Malanggaten;33.13.14.2009
7;Kaliwuluh;3313140007;Kaliwuluh;33.13.14.2010
8;Pulosari;3313140008;Pulosari;33.13.14.2008
9;Kebak;3313140009;Kebak;33.13.14.2006
10;Waru;3313140010;Waru;33.13.14.2007
