No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tebang;2105070002;Tebang;21.05.02.2002
2;Ladan;2105070003;Ladan;21.05.02.2003
3;Mubur;2105070004;Mubur;21.05.02.2001
4;Payalaman;2105070005;Payalaman;21.05.02.2004
5;Putik;2105070008;Putik;21.05.02.2008
6;Bayat;2105070009;Bayat;21.05.02.2009
7;Piabung;2105070010;Piabung;21.05.02.2005
8;Langir;2105070011;Langir;21.05.02.2006
9;Candi;2105070012;Candi;21.05.02.2007
10;Piasan;2105070013;Piasan;21.05.02.2014
11;Belibak;2105070014;Belibak;21.05.02.2015
12;Teluk Bayur;2105070015;Teluk Bayur;21.05.02.2010
13;Matak;2105070016;Matak;21.05.02.2011
14;Payamaram;2105070017;Payamaram;21.05.02.2013
15;Batu Ampar;2105070018;Batu Ampar;21.05.02.2012
