No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukamanah;3204110001;Sukamanah;32.04.28.2009
2;Tegalsumedang;3204110002;Tegal Sumedang;32.04.28.2011
3;Rancaekek Kulon;3204110003;Rancaekek Kulon;32.04.28.2002
4;Rancaekek Wetan;3204110004;Rancaekek Wetan;32.04.28.2001
5;Bojongloa;3204110005;Bojongloa;32.04.28.2004
6;Jelegong;3204110006;Jelegong;32.04.28.2005
7;Linggar;3204110007;Linggar;32.04.28.2006
8;Sukamulya;3204110008;Sukamulya;32.04.28.2010
9;Haurpugur;3204110009;Haurpugur;32.04.28.2008
10;Sangiang;3204110010;Sangiang;32.04.28.2012
11;Bojongsalam;3204110011;Bojongsalam;32.04.28.2003
12;Cangkuang;3204110012;Cangkuang;32.04.28.2007
13;Nanjungmekar;3204110013;Nanjung Mekar;32.04.28.2013
14;Rancaekek Kencana;3204110014;Rancaekek Kencana;32.04.28.1014
