No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Ale;1221070030;Tanjung Ale;12.21.05.2003
2;Sigala Gala;1221070031;Sigala-gala;12.21.05.2002
3;Simangambat;1221070032;Simangambat;12.21.05.2001
4;Pir Trans Sosa Iii B;1221070033;Pir Trans Sosa Iii B;12.21.05.2027
5;Pir Trans Sosa I B;1221070034;---;---
6;Sibodak Sosa Jae;1221070054;Sibodak Sosa Jae;12.21.05.2007
7;Parmainan;1221070055;Parmainan;12.21.05.2008
8;Pagaran Dolok Sosa Jae;1221070056;Pagaran Dolok Sosa Jae;12.21.05.2009
9;Pir Trans Sosa Iii A;1221070058;---;---
10;Ali Aga;1221070059;Aliaga;12.21.05.2010
11;Mananti Sosa Jae;1221070060;Mananti Sosa Jae;12.21.05.2011
12;Pir Tran Sosa Ii;1221070061;Pir Trans Sosa Ii;12.21.05.2028
13;Pir Trans Sosa V;1221070062;---;---
14;Panyabungan;1221070063;Panyabungan;12.21.05.2012
15;Tanjung Baringin;1221070064;Tanjung Baringin;12.21.05.2006
16;Pasar Panyabungan;1221070065;Pasar Panyabungan;12.21.05.2013
17;Pir Trans Sosa I A;1221070066;---;---
18;Ujung Padang;1221070067;Ujung Padang;12.21.05.2005
19;Huta Raja Tinggi;1221070068;Hutaraja Tinggi;12.21.05.2017
20;Payaombor;1221070069;Paya Ombur;12.21.05.2016
21;Siabu;1221070070;Siabu;12.21.05.2015
22;Sungai Korang;1221070071;Sungai Korang;12.21.05.2018
23;Sigalapung;1221070072;Sigalapung;12.21.05.2014
24;Ujung Batu Iii;1221070073;Ujung Batu Iii;12.21.05.2021
25;Ujung Batu Ii;1221070074;Ujung Batu Ii;12.21.05.2020
26;Ujung Batu I;1221070075;Ujung Batu I;12.21.05.2019
27;Ujung Batu Iv;1221070076;Ujung Batu Iv;12.21.05.2022
28;Ujung Batu V;1221070077;Ujung Batu V;12.21.05.2023
29;Lubuk Bunut;1221070078;Lubuk Bunut;12.21.05.2004
30;Pir Trans Sosa Vi;1221070081;---;---
31;Pir Trans Sosa Iv;1221070098;---;---
