No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wondamawi Ii;9103030012;---;---
2;Manopi;9103030013;Manopi;92.07.01.2009
3;Maniwak;9103030014;Maniwak;92.07.01.2004
4;Wasior I;9103030015;Wasior I;92.07.01.1001
5;Wasior Ii;9103030016;Wasior Ii;92.07.01.2005
6;Rado;9103030017;Rado;92.07.01.2002
7;Dotir;9103030018;Dotir;92.07.01.2003
8;Iriati;9103030019;Iriati;92.07.01.2011
9;Moru;9103030020;Moru;92.07.01.2007
10;Maimare;9103030021;Maimari;92.07.01.2006
