No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Soa Sio;8271030006;Soa Sio;82.71.03.1008
2;Soa;8271030007;Soa;82.71.03.1007
3;Salero;8271030008;Salero;82.71.03.1010
4;Kasturian;8271030009;Kasturian;82.71.03.1009
5;Toboleu;8271030011;Toboleu;82.71.03.1011
6;Sangaji;8271030012;Sangaji;82.71.03.1012
7;Dufa Dufa;8271030013;Dufa-dufa;82.71.03.1013
8;Tafure;8271030014;Tafure;82.71.03.1014
9;Tabam;8271030015;Tabam;82.71.03.1015
10;Sango;8271030016;Sango;82.71.03.1016
11;Tarau;8271030017;Tarau;82.71.03.1017
12;Sangaji Utara;8271030018;Sangaji Utara;82.71.03.1019
13;Akehuda;8271030019;Akehuda;82.71.03.1020
14;Tubo;8271030020;Tubo;82.71.03.1021
