No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuala Semanyam;1115010003;Kuala Seumanyam;11.15.05.2031
2;Blang Luah;1115010005;Blang Luah;11.15.05.2049
3;Pulo Kruet;1115010007;Pulo Kruet;11.15.05.2033
4;Alue Bateung Brook;1115010009;Alue Bateung Brok;11.15.05.2047
5;Ladang Baro;1115010010;Ladang Baro;11.15.05.2046
6;Alue Kuyun;1115010011;Alue Kuyun;11.15.05.2034
7;Alue Raya;1115010013;Alue Raya;11.15.05.2035
8;Sukaramai;1115010014;Suka Ramai;11.15.05.2045
9;Ujong Tanjong;1115010015;Ujong Tanjong;11.15.05.2044
10;Alue Jampak;1115010016;Alue Jampak;11.15.05.2036
11;Serba Jadi;1115010017;Serba Jadi;11.15.05.2040
12;Serba Guna;1115010018;Serba Guna;11.15.05.2041
13;Kayee Unou;1115010022;Kayee Unoe;11.15.05.2015
14;Geulanggang Gajah;1115010023;Geulanggang Gajah;11.15.05.2014
15;Sidojadi;1115010024;Sidojadi;11.15.05.2039
16;Sukamulia;1115010025;Suka Mulia;11.15.05.2037
17;Simpang Dua;1115010026;Simpang Dua;11.15.05.2038
18;Panton Bayu;1115010027;Panton Bayu;11.15.05.2043
19;Simpang Deli Kilang;1115010028;Simpang Deli Kilang;11.15.05.2042
20;Simpang Deli Kampong;1115010029;Simpang Deli Kampong;11.15.05.2048
21;Pulo Ie;1115010030;Pulo Ie;11.15.05.2032
22;Pulo Tengah;1115010031;Pulo Teungoh;11.15.05.2029
23;Karang Anyar;1115010032;Karang Anyar;11.15.05.2030
24;Sukajadi;1115010033;Suka Jadi;11.15.05.2020
25;Alue Bilie;1115010034;Alue Bilie;11.15.05.2017
26;Blang Baro;1115010035;Blang Baro;11.15.05.2016
27;Kuta Trieng;1115010036;Kuta Trieng;11.15.05.2013
28;Lamie;1115010037;Lamie;11.15.05.2012
29;Ujong Lamie;1115010040;Ujong Lamie;11.15.05.2022
30;Tuwi Buya;1115010041;Tuwi Buya;11.15.05.2021
31;Sukaraja;1115010042;Suka Raja;11.15.05.2018
32;Gunung Cut;1115010043;Gunong Cut;11.15.05.2019
33;Suak Palembang;1115010044;Suak Palembang;11.15.05.2023
34;Alue Geutah;1115010045;Alue Geutah;11.15.05.2025
35;Alue Wakie;1115010046;Alue Waki;11.15.05.2024
36;Krueng Alem;1115010047;Krueng Alem;11.15.05.2026
37;Alue Rambot;1115010048;Alue Rambot;11.15.05.2027
38;Krueng Seumayam;1115010049;Krueng Seumayam;11.15.05.2028
39;Makarti Jaya;1115010050;Makarti Jaya;11.15.05.2051
40;Makarti Jaya;1115010050;Makarti Jaya;11.15.05.2051
41;Sumber Makmur;1115010051;Sumber Makmur;11.15.05.2050
