No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Buket Tiga;1105090001;Buket Tiga;11.03.04.2004
2;Benteng;1105090002;Benteng;11.03.04.2005
3;Afd.ii Buket;1105090003;Afeling Ii Bukit;11.03.04.2006
4;Alue Drien;1105090004;Alue Drien;11.03.04.2003
5;Alue Canang;1105090005;Alue Canang;11.03.04.2002
6;Jambur Labu;1105090006;Jambo Labu;11.03.04.2001
7;Alue Buloh;1105090007;Alue Buloh;11.03.04.2009
8;Peutow;1105090008;Peutow;11.03.04.2008
9;Kemuning Hulu;1105090009;Keumuneng Hulu;11.03.04.2007
10;Alue Teh;1105090010;Alue Teh;11.03.04.2010
11;Paya Tampah;1105090011;Paya Tampah;11.03.04.2013
12;Paya Bili Ii;1105090012;Paya Bili Dua;11.03.04.2014
13;Paya Rambong;1105090013;Paya Rambong;11.03.04.2011
14;Alue Gadeng Satu;1105090014;Alue Gadeng Sa;11.03.04.2012
15;Birem Rayeuk;1105090015;Birem Rayeuk;11.03.04.2022
16;Keude Birem;1105090016;Keude Birem;11.03.04.2017
17;Aramiyah;1105090017;Aramiyah;11.03.04.2019
18;Paya Bili I;1105090018;Paya Bili Sa;11.03.04.2015
19;Merbau Ii;1105090019;Merbou Dua;11.03.04.2026
20;Paya Peulawi;1105090020;Paya Peulawi;11.03.04.2016
21;Bayeun;1105090021;Bayeun;11.03.04.2018
22;Alue Gadeng;1105090022;Alue Gadeng;11.03.04.2023
23;Perk. Alue Gadeng Dua;1105090023;Alue Gadeng Dua;11.03.04.2024
24;Bukit Seulemak;1105090024;Buket Seuleumak;11.03.04.2021
25;Blang Tualang;1105090025;Blang Tualang;11.03.04.2020
26;Alue Sentang;1105090026;Alue Sentang;11.03.04.2025
27;Alue Nyamuk;1105090027;Alue Nyamoek;11.03.04.2027
