No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rantau Panjang;1202070001;Rantau Panjang;12.13.17.2008
2;Manuncang;1202070002;Manuncang;12.13.17.2004
3;Lubuk Kapundung;1202070003;Lubuk Kapundung;12.13.17.2003
4;Hutaimbaru;1202070004;Hutaimbaru;12.13.17.2002
5;Panunggulan;1202070005;Panunggulan;12.13.17.2005
6;Tabuyung;1202070006;Tabuyung;12.13.17.2010
7;Pasar Ii Singkuang;1202070007;Pasar Singkuang Ii;12.13.17.2007
8;Pasar I Singkuang;1202070008;Pasar Singkuang I;12.13.17.2006
9;Sikapas;1202070009;Sikapas;12.13.17.2009
10;Batu Mundom;1202070010;Batu Mundom;12.13.17.2001
11;Tagilang Julu;1202070011;Tagilang Julu;12.13.17.2011
12;Sali Baru;1202070012;Sali Baru;12.13.17.2012
13;Suka Maju;1202070013;---;---
14;Lubuk Kapundung Ii;1202070014;Lubuk Kapundung Ii;12.13.17.2013
15;Upt Tabuyung;1202070015;---;---
16;Upt Singkuang Ii;1202070016;---;---
17;Upt Singkuang I;1202070017;---;---
