No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jambo Papan;1103042001;Jambo Papan;11.01.13.2003
2;Koto Indarung;1103042002;Koto Indarung;11.01.13.2005
3;Siurai Urai;1103042003;Siurai-urai;11.01.13.2006
4;Malaka;1103042004;Malaka;11.01.13.2004
5;Lawe Melang;1103042005;Lawe Melang;11.01.13.2010
6;Koto;1103042006;Koto;11.01.13.2001
7;Kampung Sawah;1103042007;Kampung Sawah;11.01.13.2007
8;Kampung Padang;1103042008;Kampung Padang;11.01.13.2008
9;Pulo Air;1103042009;Pulo Air;11.01.13.2009
10;Mersak;1103042010;Mersak;11.01.13.2011
11;Simpang Dua;1103042011;Simpang Dua;11.01.13.2012
12;Simpang Tiga;1103042012;Simpang Tiga;11.01.13.2013
13;Alur Kejrun;1103042013;Alur Keujrun;11.01.13.2002
