No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukaraja;1609030001;Suka Raja;16.08.02.2001
2;Pisang Jaya;1609030002;Pisang Jaya;16.08.02.2003
3;Kurungan Nyawa;1609030003;Kurungan Nyawa;16.08.02.2002
4;Way Halom;1609030004;Way Halom;16.08.02.2010
5;Tebat Jaya;1609030005;Tebat Jaya;16.08.02.2005
6;Sumber Agung;1609030006;Sumber Agung;16.08.02.2004
7;Sri Dadi _ Saridati;1609030007;Sridadi;16.08.02.2006
8;Tanjung Bulan;1609030016;Tanjung Bulan;16.08.02.2009
9;Kurungan Nyawa I;1609030041;Kurungan Nyawa I;16.08.02.2031
10;Kurungan Nyawa Ii;1609030042;Kurungan Nyawa Ii;16.08.02.2032
11;Kurungan Nyawa Iii;1609030043;Kurungan Nyawa Iii;16.08.02.2033
12;Cipta Muda;1609030044;Cipta Muda;16.08.02.2034
13;Aman Jaya;1609030045;Aman Jaya;16.08.02.2035
14;Sukaraja Tuha;1609030046;Sukaraja Tuha;16.08.02.2036
15;Mulyo Agung;1609030047;Mulyo Agung;16.08.02.2038
16;Ganjar Agung;1609030048;Ganjar Agung;16.08.02.2037
17;Mudasentosa;1609030049;Muda Sentosa;16.08.02.2039
