No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pejeng Kawan;5104040001;Pejeng Kawan;51.04.04.2005
2;Pejeng;5104040002;Pejeng;51.04.04.2001
3;Pejeng Kelod;5104040003;Pejeng Kelod;51.04.04.2008
4;Pejeng Kangin;5104040004;Pejeng Kangin;51.04.04.2007
5;Pejeng Kaja;5104040005;Pejeng Kaja;51.04.04.2006
6;Sanding;5104040006;Sanding;51.04.04.2002
7;Tampaksiring;5104040007;Tampaksiring;51.04.04.2003
8;Manukaya;5104040008;Manukaya;51.04.04.2004
