No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Labaha;7402062001;Labaha;74.03.19.2008
2;Watopute;7402062002;---;---
3;Bangkali;7402062003;Bangkali;74.03.19.2006
4;Bhangkali Barat;7402062004;Bhangkali Barat;74.03.19.2005
5;Dana;7402062005;Dana;74.03.19.1004
6;Lakapodo;7402062006;Lakapodo;74.03.19.2001
7;Wakadia;7402062007;Wakadia;74.03.19.2002
8;Matarawa;7402062008;Matarawa;74.03.19.2003
9;Wali;7402062009;Wali;74.03.19.1007
10;Wali;7402062009;Wali;74.03.19.1007
11;Wali;7402062009;Wali;74.03.19.1007
12;Dana Timur;7402062010;---;---
13;Wakadia Barat;7402062011;---;---
