No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sunua;1306040001;Sunua;13.05.03.2005
2;Padang Bintungan;1306040002;Padang Bintungan;13.05.03.2003
3;Pauah Kamba;1306040003;Pauh Kambar;13.05.03.2002
4;Kapalo Koto;1306040004;Kapalo Koto;13.05.03.2001
5;Kurai Taji;1306040005;Kurai Taji;13.05.03.2004
6;Sunur Barat;1306040006;Sunua Barat;13.05.03.2008
7;Sunur Tengah;1306040007;Sunua Tengah;13.05.03.2007
8;Padang Kandang Pulau Air Padang Bintungan;1306040008;Padang Kandang Pulau Air Padang Bintungan;13.05.03.2006
9;Kurai Taji Timur;1306040009;Kurai Taji Timur;13.05.03.2009
