No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teupin Banja;1111160001;Teupin Banja;11.08.06.2017
2;Panigah;1111160002;Panigah;11.08.06.2020
3;Paloh Awe;1111160003;Paloh Awe;11.08.06.2014
4;Reuleut Timur;1111160004;Reuleut Timu;11.08.06.2022
5;Reuleut Barat;1111160005;Reuleut Barat;11.08.06.2023
6;Pinto Makmur;1111160006;Pinto Makmur;11.08.06.2024
7;Tumpok Beurandang;1111160007;Teumpok Beurandang;11.08.06.2018
8;Paloh Raya;1111160008;Paloh Raya;11.08.06.2019
9;Meunasah Pinto;1111160009;Meunasah Pinto;11.08.06.2008
10;Kuala Dua;1111160010;Kuala Dua;11.08.06.2007
11;Keude Mane;1111160011;Keude Mane;11.08.06.2001
12;Mane Tunong;1111160012;Mane Tunong;11.08.06.2006
13;Pante Gurah;1111160013;Pante Gurah;11.08.06.2016
14;Kambam;1111160014;Kambam;11.08.06.2010
15;Keude Bungkaih;1111160015;Keude Bungkaih;11.08.06.2009
16;Ulee Madon;1111160016;Ulee Madon;11.08.06.2021
17;Meunasah Aron;1111160017;Meunasah Aron;11.08.06.2011
18;Cot Trueng;1111160018;Cot Trueng;11.08.06.2012
19;Dakuta;1111160019;Dakuta;11.08.06.2013
20;Meunasah Drang;1111160020;Meunasah Drang;11.08.06.2002
21;Meunasah Baro;1111160021;Meunasah Baro;11.08.06.2003
22;Meunasah Lhok;1111160022;Meunasah Lhok;11.08.06.2004
23;Cot Seurani;1111160023;Cot Seurani;11.08.06.2005
24;Tanoh Anoue;1111160024;Tanoh Anoe;11.08.06.2015
