No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Palaes;7106070001;Palaes;71.06.06.2005
2;Maliambao;7106070002;Maliambao;71.06.06.2006
3;Termaal;7106070003;Termaal;71.06.06.2007
4;Jayakarsa;7106070004;Jayakarsa;71.06.06.2009
5;Paputungan;7106070005;Paputungan;71.06.06.2008
6;Tanah Putih;7106070006;Tanah Putih;71.06.06.2010
7;Sonsilo;7106070007;Sonsilo;71.06.06.2014
8;Tarabitan;7106070008;Tarabitan;71.06.06.2012
9;Serey;7106070009;Serei;71.06.06.2013
10;Bahoi;7106070010;Bahoi;71.06.06.2011
11;Mubune;7106070011;Mubune;71.06.06.2015
12;Munte;7106070012;Munte;71.06.06.2016
13;Gangga Satu;7106070013;Gangga I;71.06.06.2001
14;Gangga Dua;7106070014;---;---
15;Aer Banua;7106070015;Airbanua;71.06.06.2004
16;Talise;7106070016;Talise;71.06.06.2003
17;Kinabuhutan;7106070017;Kinabuhutan;71.06.06.2019
18;Tambun;7106070018;Tambun;71.06.06.2020
19;Wawunian;7106070019;Wawunian;71.06.06.2018
20;Bulutui;7106070020;Bulutui;71.06.06.2017
