No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Komolom;9401010006;Komolom;91.01.04.2002
2;Kumbis;9401010007;Kumbis;91.01.04.2003
3;Kalilam;9401010008;Kalilam;91.01.04.2004
4;Turiram;9401010011;Turiram;91.01.04.2022
5;Mambum;9401010012;Mambum;91.01.04.2018
6;Deka;9401010013;Deka;91.01.04.2021
7;Woner;9401010014;Woner;91.01.04.2020
8;Kiworo;9401010015;Kiworo;91.01.04.2019
9;Kimaam;9401010016;Kimaam;91.01.04.2001
10;Teri;9401010022;Teri;91.01.04.2005
11;Sabudom;9401010023;Sabudom;91.01.04.2023
