No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Skamto;9420050001;Skanto;91.11.05.2001
2;Upt Arso Xiii _ Naramben;9420050002;Naramben;91.11.05.2005
3;Upt Arso Xiv _ Wulukubun;9420050003;Wulukubun;91.11.05.2008
4;Upt Arso V _ Wiyantri;9420050004;Wiantre;91.11.05.2004
5;Upt Arso Iv _ Arsopura;9420050005;Arsopura;91.11.05.2003
6;Upt Arso Iii _ Jaifuri;9420050006;Jaifuri;91.11.05.2002
7;Upt Arso Ix _ Intaimilyan;9420050007;Intaimelyan;91.11.05.2006
8;Upt Arso Xii _ Traimilyan;9420050008;Intaimelyan;91.11.05.2006
9;Walma;9420050009;Walma;91.11.05.2011
10;Gudang Garam;9420050010;Gudang Garam;91.11.05.2009
11;Saefen 4.2;9420050011;---;---
12;Alang-alang Raya;9420050012;Alang-alang Raya;91.11.05.2012
