No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mastur;8102013007;Mastur;81.02.13.2006
2;Ohoinol;8102013008;Ohoinol;81.02.13.2013
3;Wain;8102013009;Wain;81.02.13.2001
4;Abean;8102013010;Abean;81.02.13.2005
5;Raat;8102013011;Rat;81.02.13.2004
6;Rumat;8102013012;Rumaat;81.02.13.2003
7;Rewav;8102013013;Rewav;81.02.13.2002
8;Mastur Baru;8102013014;Mastur Baru;81.02.13.2021
9;Ohoilus;8102013015;Ohoilus;81.02.13.2022
10;Tenbuk;8102013016;Tenbuk;81.02.13.2023
11;Denwet;8102013017;Denwet;81.02.13.2024
12;Semawi;8102013018;Semawi;81.02.13.2014
13;Iso;8102013019;Iso;81.02.13.2015
14;Wain Baru;8102013020;Wain Baru;81.02.13.2017
15;Disuk;8102013021;Disuk;81.02.13.2016
16;Marfun;8102013022;Marfun;81.02.13.2018
17;Yafawun;8102013023;Yafavun;81.02.13.2020
18;Watngon;8102013024;Watngon;81.02.13.2019
