No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Suka Damai;1407051001;Suka Damai;14.06.09.2009
2;Mahato Sakti;1407051002;Mahato Sakti;14.06.09.2011
3;Rantau Sakti;1407051003;Rantau Sakti;14.06.09.2010
4;Payung Sekaki;1407051004;Payung Sekaki;14.06.09.2006
5;Pagar Mayang;1407051005;Pagar Mayang;14.06.09.2005
6;Simpang Harapan;1407051006;Simpang Harapan;14.06.09.2004
7;Mekar Jaya;1407051007;Mekar Jaya;14.06.09.2007
8;Bangun Jaya;1407051008;Bangun Jaya;14.06.09.2003
9;Tambusai Utara;1407051009;Tambusai Utara;14.06.09.2001
10;Tanjung Medan;1407051010;Tanjung Medan;14.06.09.2008
11;Mahato;1407051011;Mahato;14.06.09.2002
