No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Laliko;7602030001;Laliko;76.04.02.2002
2;Lapeo;7602030002;Lapeo;76.04.02.2009
3;Kenje;7602030003;Kenje;76.04.02.2012
4;Suruang;7602030004;Suruang;76.04.02.2006
5;Pappang;7602030005;Pappang;76.04.02.1001
6;Bonde;7602030006;Bonde;76.04.02.2003
7;Parappe;7602030007;Parappe;76.04.02.2010
8;Panyampa;7602030008;Panyampa;76.04.02.2005
9;Lemo;7602030009;---;---
10;Katumbangan;7602030010;Katumbangan;76.04.02.2008
11;Lampoko;7602030011;Lampoko;76.04.02.2007
12;Ongko;7602030012;Ongko;76.04.02.2011
13;Sumarang;7602030013;Sumarrang;76.04.02.2013
14;B O T T O;7602030016;Botto;76.04.02.2014
15;Lagi Agi;7602030017;Lagi-agi;76.04.02.2018
16;Padang;7602030018;Padang;76.04.02.2017
17;Gattungan;7602030019;Gattungan;76.04.02.2015
18;Padang Timur;7602030020;Padang Timur;76.04.02.2016
