No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gunting;3514110001;Gunting;35.14.09.2001
2;Pakukerto;3514110002;Pakukerto;35.14.09.2002
3;Glagah Sari;3514110003;Glagahsari;35.14.09.2003
4;Sukorejo;3514110004;Sukorejo;35.14.09.2004
5;Karangsono;3514110005;Karangsono;35.14.09.2005
6;Sebandung;3514110006;Sebandung;35.14.09.2006
7;Dukuh Sari;3514110007;Dukuhsari;35.14.09.2007
8;Lecari;3514110008;Lecari;35.14.09.2008
9;Lemahbang;3514110009;Lemahbang;35.14.09.2009
10;Ngadimulyo;3514110010;Ngadimulyo;35.14.09.2010
11;Tanjungarum;3514110011;Tanjungarum;35.14.09.2011
12;Suwayuwo;3514110012;Suwayuwo;35.14.09.2012
13;Mojotengah;3514110013;Mojotengah;35.14.09.2013
14;Kalirejo;3514110014;Kalirejo;35.14.09.2014
15;Candi Binangun;3514110015;Candibinangun;35.14.09.2015
16;Kenduruan;3514110016;Kenduruan;35.14.09.2016
17;Curah Rejo;3514110017;Curahrejo;35.14.09.2018
18;Sukorame;3514110018;Sukorame;35.14.09.2017
19;Wonokerto;3514110019;Wonokerto;35.14.09.2019
