No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sifitu Ewali;1214020028;Sifitu Ewali;12.14.05.2008
2;Rapa Rapa;1214020029;Rapa-rapa Melayu;12.14.05.2009
3;Sinauru;1214020030;Sinauru;12.14.05.2010
4;Siofa Ewali;1214020031;Siofa Ewali;12.14.05.2011
5;Simaluaya;1214020032;Simaluaya;12.14.05.2012
6;Silimaewali;1214020033;Silima Ewali;12.14.05.2013
7;Siduaewali;1214020034;Sidua Ewali;12.14.05.2014
8;Pasar Pulau Tello;1214020035;Pasar Pulau Tello;12.14.05.1046
9;Baruyu Lasara;1214020036;Baruyu Lasara;12.14.05.2007
10;Hiliotalua;1214020037;Hiliotalua;12.14.05.2001
11;Hiliamodula;1214020038;Hiliamaodula;12.14.05.2006
12;Bawodobara;1214020039;Bawodobara;12.14.05.2002
13;Bawoamahelato;1214020040;Bawo'amahelato;12.14.05.2003
14;Loboi;1214020041;Loboi;12.14.05.2005
15;Bawoomasio;1214020042;Bawo'omasio;12.14.05.2004
16;Balogia;1214020043;Balogia;12.14.05.2027
17;Lasonde;1214020045;Lasonde;12.14.05.2029
18;Koto;1214020051;Koto;12.14.05.2041
19;Sebuasi;1214020062;Sebuasi;12.14.05.2051
20;Sisarahili;1214020063;Sisarahili;12.14.05.2049
21;Onaya;1214020064;Onaya;12.14.05.2048
22;Orahili;1214020065;Orahili;12.14.05.2054
