No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bunga Eja Beru;7371090001;Bunga Eja Beru;73.71.07.1015
2;Lembo;7371090002;Lembo;73.71.07.1014
3;Kalukuang;7371090003;Kalukuang;73.71.07.1002
4;'La''latang';7371090004;La'latang;73.71.07.1008
5;Rappojawa;7371090005;Rappojawa;73.71.07.1004
6;Tammua;7371090006;Tammua;73.71.07.1010
7;Rappokalling;7371090007;Rappokalling;73.71.07.1005
8;Wala-walaya;7371090008;Wala-walaya;73.71.07.1009
9;Ujung Pandang Baru;7371090009;Ujung Pandang Baru;73.71.07.1013
10;Suwangga;7371090010;Suangga;73.71.07.1012
11;Pannampu;7371090011;Pannampu;73.71.07.1001
12;Kaluku Bodoa;7371090012;Kaluku Bodoa;73.71.07.1003
13;Buloa;7371090013;Buloa;73.71.07.1011
14;Tallo;7371090014;Tallo;73.71.07.1007
15;Lakkang;7371090015;Lakkang;73.71.07.1006
