No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Andugir;9411068001;Andugir;91.07.32.2004
2;Muara Miguni;9411068002;Muara Miguni;91.07.32.2005
3;Guna;9411068003;Guna;91.07.32.2001
4;Mandura;9411068004;Mandura;91.07.32.2002
5;Lugubago;9411068005;Lugubago;91.07.32.2003
6;Wumbiri;9411068006;Wumbiri;91.07.32.2010
7;Pereya;9411068007;Pereya;91.07.32.2007
8;Ginimanggen;9411068008;Ginimanggen;91.07.32.2008
9;Laworage;9411068009;Laworege;91.07.32.2009
10;Abili;9411068010;Abili;91.07.32.2006
11;Lugubago;9411068011;Lugubago;91.07.32.2003
