No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Weer Ohoinam;8102023001;Weer Ohoinam;81.02.17.2001
2;Weer Ohoiker;8102023002;Weer Ohoiker;81.02.17.2002
3;Weer Frawav;8102023003;Weer Frawaf;81.02.17.2003
4;Faa;8102023004;Faa;81.02.17.2004
5;Dangarat;8102023005;Dangarat;81.02.17.2005
6;Ohoituf;8102023006;Ohoituf;81.02.17.2006
7;Hangur;8102023007;Hangur;81.02.17.2007
8;Ngurwalek;8102023008;Ngurwalek;81.02.17.2008
9;Uwat;8102023009;Uwat;81.02.17.2009
10;Uwat Wear;8102023010;Uwat Wear;81.02.17.2010
11;Uwat Reyaan;8102023011;Uwat Reyaan;81.02.17.2011
12;Mun Ohoitadium;8102023012;Mun Ohoitadiun;81.02.17.2024
13;Mun Werfan;8102023013;Mun Werfan;81.02.17.2016
14;Mun Ohoiir;8102023014;Mun Ohoiir;81.02.17.2012
15;Mun Esoy;8102023015;Mun Essoy;81.02.17.2013
16;Mun Kahar;8102023016;Mun Kahar;81.02.17.2014
17;Mun Ngurditwain;8102023017;Mun Ngurditwain;81.02.17.2015
18;Ad Wearaur;8102023018;Ad Wear Aur;81.02.17.2025
19;Ad Ngurwul;8102023019;Ad Ngurwul;81.02.17.2017
20;Ad Ohoiwaf;8102023020;Ad Ohoiwaf;81.02.17.2018
21;Lar;8102023021;Laar;81.02.17.2019
22;Hoor Islam;8102023022;Hoor Islam;81.02.17.2020
23;Hoor Kristen;8102023023;Hoor Kristen;81.02.17.2021
24;Waer;8102023024;Waer;81.02.17.2022
25;Waerat;8102023025;Waerat;81.02.17.2023
