No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Praja Maju;7311220001;Praja Maju;73.08.19.2017
2;Mario;7311220002;Mario;73.08.19.2002
3;Panyili;7311220003;Panyili;73.08.19.2006
4;Laccori;7311220004;Laccori;73.08.19.2003
5;Pattiro;7311220005;Pattiro;73.08.19.2004
6;Tocina;7311220006;Tocina;73.08.19.2018
7;Kampoti;7311220007;Kampoti;73.08.19.2016
8;Pakkasalo;7311220008;Pakkassalo;73.08.19.2010
9;Cabbeng;7311220009;Cabbeng;73.08.19.2005
10;Tempe;7311220010;Tempe;73.08.19.2019
11;Melle;7311220011;Melle;73.08.19.2009
12;Lallatang;7311220012;Lallatang;73.08.19.2015
13;Sanrangeng;7311220013;Sanrangeng;73.08.19.2007
14;Sailong;7311220014;Sailong;73.08.19.2008
15;Watang Padacenga;7311220015;Watang Padacengnga;73.08.19.2021
16;Ujung;7311220016;Ujung;73.08.19.2013
17;Unnyi;7311220017;Unyi;73.08.19.1001
18;Uloe;7311220018;Uloe;73.08.19.2012
19;Tawaroe;7311220019;Tawaroe;73.08.19.2011
20;Matajang;7311220020;Matajang;73.08.19.2022
21;Padacenga;7311220021;Padacenga;73.08.19.2014
22;Solo;7311220022;Solo;73.08.19.2020
