No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Yawor;9411065001;Yawor;91.07.10.2043
2;Mepar;9411065002;Mepar;91.07.10.2031
3;Oum;9411065003;Oum;91.07.10.2041
4;Nume;9411065004;Nume;91.07.10.2042
5;Woraluk;9411065005;Woraluk;91.07.10.2046
6;Wurina;9411065006;Wurina;91.07.10.2045
7;Anebalui;9411065007;Anebalui;91.07.10.2034
8;Pagolome;9411065008;Pagolome;91.07.10.2035
9;Tombok;9411065009;Tombok;91.07.10.2036
10;Kering;9411065010;Kering;91.07.10.2037
11;Mayongga;9411065011;Meyongga;91.07.10.2039
12;Akwipaga;9411065012;Akwibaga;91.07.10.2048
13;Onendu;9411065013;Onendu;91.07.10.2047
