No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cikupa;3207101001;Cikupa;32.07.37.2008
2;Karyamukti;3207101002;Karyamukti;32.07.37.2009
3;Cigayam;3207101003;Cigayam;32.07.37.2003
4;Banjaranyar;3207101004;Banjaranyar;32.07.37.2002
5;Kalijaya;3207101005;Kalijaya;32.07.37.2005
6;Pasawahan;3207101006;Pasawahan;32.07.37.2001
7;Cikaso;3207101007;Cikaso;32.07.37.2007
8;Sindangrasa;3207101008;Sindangrasa;32.07.37.2006
9;Langkapsari;3207101009;Langkapsari;32.07.37.2004
10;Tanjungsari;3207101010;Tanjungsari;32.07.37.2010
