No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sambelia;5203100001;Sambalia;52.03.10.2003
2;Sambelia;5203100001;Sambalia;52.03.10.2003
3;Belanting;5203100002;Belanting;52.03.10.2002
4;Obel Obel;5203100003;Obel-obel;52.03.10.2001
5;Sugian;5203100004;Sugian;52.03.10.2005
6;Labuhan Pandan;5203100005;Labuhan Pandan;52.03.10.2004
7;Dara Kunci;5203100006;Darakunci;52.03.10.2006
8;Bagik Manis;5203100007;Bagik Manis;52.03.10.2007
9;Bagik Manis;5203100007;Bagik Manis;52.03.10.2007
10;Dadap;5203100008;Dadap;52.03.10.2008
11;Madayin;5203100009;Madayin;52.03.10.2009
12;Senanggalih;5203100010;Senanggalih;52.03.10.2010
13;Padak Guar;5203100011;Padak Guar;52.03.10.2011
