No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ouw;8103082001;Ouw;81.01.26.2001
2;Ullath;8103082002;Ullath;81.01.26.2002
3;Siri Sori;8103082003;Siri Sori Islam;81.01.26.2003
4;Siri-sori Amalatu;8103082004;Siri Sori Amalatu;81.01.26.2004
5;Tuhaha;8103082005;Tuhaha;81.01.26.2006
6;Ihamahu;8103082006;Ihamahu;81.01.26.2007
7;Iha;8103082007;Iha;81.01.26.2008
8;Nolloth;8103082008;Nolloth;81.01.26.2009
9;Itawaka;8103082009;Itawaka;81.01.26.2010
10;Mahu;8103082010;Mahu;81.01.26.2005
