No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jagan;3311060001;Jagan;33.11.06.2004
2;Manisharjo;3311060002;Manisharjo;33.11.06.2005
3;Cabeyan;3311060003;Cabeyan;33.11.06.2006
4;Puhgogor;3311060004;Puhgogor;33.11.06.2007
5;Paluhombo;3311060005;Paluhombo;33.11.06.2008
6;Bendosari;3311060006;Bendosari;33.11.06.2009
7;Mojorejo;3311060007;Mojorejo;33.11.06.2010
8;Mertan;3311060008;Mertan;33.11.06.2011
9;Mulur;3311060009;Mulur;33.11.06.2003
10;Toriyo;3311060010;Toriyo;33.11.06.2002
11;Jombor;3311060011;Jombor;33.11.06.1001
12;Sidorejo;3311060012;Sidorejo;33.11.06.2013
13;Sugihan;3311060013;Sugihan;33.11.06.2012
14;Gentan;3311060014;Gentan;33.11.06.2014
