No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karang Agung;1604012001;Karang Agung;16.04.01.2014
2;Gunung Raya;1604012002;Gunung Raya;16.04.01.2012
3;Talang Tinggi;1604012003;Talang Tinggi;16.04.01.2013
4;Simpang Iii Pumu;1604012004;Simpang Iii Pumu;16.04.01.2011
5;Kepala Siring;1604012005;Kepala Siring;16.04.01.2010
6;Genting;1604012006;Genting;16.04.01.2006
7;Suban;1604012007;Suban;16.04.01.2005
8;Muara Cawang;1604012008;Muara Cawang;16.04.01.2009
9;Gunung Ayu;1604012009;Gunung Ayu;16.04.01.2007
10;Ujung Pulau;1604012010;Ujung Pulau;16.04.01.2008
11;Tanjung Alam;1604012011;Tanjung Alam;16.04.01.2003
12;Batu Rancing;1604012012;Batu Rancing;16.04.01.2004
13;Gunung Meraksa;1604012013;Gunung Meraksa;16.04.01.2002
14;Kembang Ayun;1604012014;Kembang Ayun;16.04.01.2001
