No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lauwo;7325010001;Lauwo;73.24.07.2005
2;Lagego;7325010002;Lagego;73.24.07.2013
3;Burau;7325010003;Burau;73.24.07.2001
4;Lumbewe;7325010004;Lumbewe;73.24.07.2007
5;Jalajja;7325010005;Jalajja;73.24.07.2002
6;Mabonta;7325010006;Mabonta;73.24.07.2008
7;Laro;7325010007;Laro;73.24.07.2009
8;Lewonu;7325010008;Lewonu;73.24.07.2003
9;Lanosi;7325010009;Lagosi;73.24.07.2012
10;Bonepute;7325010010;Bonepute;73.24.07.2006
11;Benteng;7325010011;Benteng;73.24.07.2010
12;Lambarese;7325010012;Lambarese;73.24.07.2004
13;Cendana;7325010013;Cendana;73.24.07.2014
14;Batu Putih;7325010014;Batu Putih;73.24.07.2011
15;Burau Pantai;7325010015;Burau Pantai;73.24.07.2015
16;Kalatiri;7325010016;Kalatiri;73.24.07.2017
17;Lambara Harapan;7325010017;---;---
18;Asana;7325010018;Asana;73.24.07.2016
