No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sambiroto;3518110001;Sambiroto;35.18.10.2001
2;Gebang Kerep;3518110002;Gebangkerep;35.18.10.2002
3;Baron;3518110003;Baron;35.18.10.2003
4;Waung;3518110004;Waung;35.18.10.2004
5;Kemlokolegi;3518110005;Kemlokolegi;35.18.10.2005
6;Kemaduh;3518110006;Kemaduh;35.18.10.2006
7;Garu;3518110007;Garu;35.18.10.2007
8;Jekek;3518110008;Jekek;35.18.10.2008
9;Jambi;3518110009;Jambi;35.18.10.2011
10;Mabung;3518110010;Mabung;35.18.10.2010
11;Katerban;3518110011;Katerban;35.18.10.2009
