No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lidor;5314020003;Lidor;53.14.02.2010
2;Temas;5314020004;Temas;53.14.02.2004
3;Modosinal;5314020005;Modosinal;53.14.02.2007
4;Busalangga;5314020006;Busalangga;53.14.02.1008
5;Oetutulu;5314020007;Oetutulu;53.14.02.2013
6;Daudolu;5314020008;Daudolu;53.14.02.2014
7;Netenaen;5314020009;Netenaen;53.14.02.2009
8;Ingguinak;5314020010;Ingguinak;53.14.02.2012
9;Oelua;5314020011;Oelua;53.14.02.2006
10;Tolama;5314020012;Tolama;53.14.02.2011
11;Oebela;5314020013;Oebela;53.14.02.2015
12;Boni;5314020014;Boni;53.14.02.2005
13;Tualima;5314020015;Tualima;53.14.02.2017
14;Holulai;5314020016;Oelua;53.14.02.2006
15;Hundihuk;5314020017;Netenaen;53.14.02.2009
16;Oebole;5314020018;Tolama;53.14.02.2011
17;Saindule;5314020019;Oetutulu;53.14.02.2013
18;Tasilo;5314020020;Boni;53.14.02.2005
19;Balaoli;5314020021;Oebela;53.14.02.2015
20;Mundek;5314020022;Lidor;53.14.02.2010
21;Busalangga Timur;5314020023;Busalangga;53.14.02.1008
22;Busalangga Barat;5314020024;Busalangga;53.14.02.1008
