No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gondang;3506090001;Gondang;35.06.09.2001
2;Kayunan;3506090002;Kayunan;35.06.09.2002
3;Panjer;3506090003;Panjer;35.06.09.2003
4;Jarak;3506090004;Jarak;35.06.09.2004
5;Sepawon;3506090005;Sepawon;35.06.09.2015
6;Plosokidul;3506090006;Ploso Kidul;35.06.09.2005
7;Brenggolo;3506090007;Brenggolo;35.06.09.2007
8;Plosolor;3506090008;Ploso Lor;35.06.09.2006
9;Wonorejo Trisulo;3506090009;Wonorejo Trisulo;35.06.09.2014
10;Pranggang;3506090010;Pranggang;35.06.09.2012
11;Punjul;3506090011;Punjul;35.06.09.2011
12;Klanderan;3506090012;Klanderan;35.06.09.2010
13;Donganti;3506090013;Donganti;35.06.09.2008
14;Kawedusan;3506090014;Kawedusan;35.06.09.2009
15;Sumberagung;3506090015;Sumberagung;35.06.09.2013
