No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sinar Bentang;3202080005;Sinarbentang;32.02.41.2009
2;Gunung Bentang;3202080006;Gunungbentang;32.02.41.2008
3;Pasanggrahan;3202080007;Pasanggrahan;32.02.41.2004
4;Curugluhur;3202080008;Curugluhur;32.02.41.2002
5;Datarnangka;3202080009;Datarnangka;32.02.41.2005
6;Sagaranten;3202080010;Sagaranten;32.02.41.2001
7;Margaluyu;3202080011;Margaluyu;32.02.41.2011
8;Cibitung;3202080012;Cibitung;32.02.41.2010
9;Hegarmanah;3202080017;Hegarmanah;32.02.41.2007
10;Cibaregbeg;3202080018;Cibaregbeg;32.02.41.2003
11;Puncakmanggis;3202080019;Puncakmanggis;32.02.41.2006
12;Mekarsari;3202080020;Mekarsari;32.02.41.2012
