No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nirkuri;9429062001;Nirkuri;91.24.19.2001
2;Binime;9429062002;Binime;91.24.19.2002
3;Uenoma;9429062003;Uenoma;91.24.19.2003
4;Pasebem;9429062004;Pasebem;91.24.19.2004
5;Sokmie;9429062005;Sigmie;91.24.19.2005
6;Nirigimbirik;9429062006;Nirigimbirik;91.24.19.2006
7;Oldobo;9429062007;Oldobo;91.24.19.2007
8;Likubuk;9429062008;Likubuk;91.24.19.2008
9;Kokujondumu;9429062009;Kokujondumu;91.24.19.2009
10;Kurigi;9429062010;Kurigi;91.24.19.2010
