No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tingkulang;7208050007;Tingkulang;72.08.05.2005
2;Tomini;7208050008;Tomini;72.08.05.2006
3;Ogotumubu;7208050009;Ogotumubu;72.08.05.2007
4;Ambesia;7208050010;Ambesia;72.08.05.2008
5;Tilung;7208050011;Tilung;72.08.05.2009
6;Biga;7208050013;Biga;72.08.05.2023
7;Tomini Utara;7208050014;Tomini Utara;72.08.05.2024
8;Tomini Barat;7208050015;Tomini Barat;72.08.05.2025
9;Ambesia Selatan;7208050016;Ambesia Selatan;72.08.05.2022
10;Supilopong;7208050017;Supilopong;72.08.05.2026
11;Ambesia Barat;7208050018;Ambesia Barat;72.08.05.2027
12;Ogotumubu Barat;7208050019;Ogotumubu Barat;72.08.05.2030
13;Sipontan;7208050020;Sipontan;72.08.05.2028
14;Ta`aniuge;7208050021;Ta'aniuge;72.08.05.2029
