No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sumbersari;1872011001;Sumbersari Bantul;18.72.05.1003
2;Rejomulyo;1872011002;Rejomulyo;18.72.05.1001
3;Margodadi;1872011003;Margodadi;18.72.05.1004
4;Margorejo;1872011004;Margorejo;18.72.05.1002
