No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuala Bakong;1116050004;Kuala Bakong;11.14.04.2020
2;Cot Langsat;1116050009;Cot Langsat;11.14.04.2009
3;Mataie;1116050010;Mata Ie;11.14.04.2010
4;Jeumpheuk;1116050011;Jeumpheuk;11.14.04.2008
5;Babah Nipah;1116050012;Babah Nipah;11.14.04.2007
6;Kuala Ligan;1116050013;Kuala Ligan;11.14.04.2006
7;Seumantok;1116050014;Seumantok;11.14.04.2013
8;Krueng Ayon;1116050027;Krueng Ayon;11.14.04.2037
9;Cot Punti;1116050028;Cot Punti;11.14.04.2036
10;Ligan;1116050029;Ligan;11.14.04.2015
11;Lhok Kruet;1116050030;Lhok Kruet;11.14.04.2001
12;Pulo Raya;1116050031;Pulo Raya;11.14.04.2002
13;Krueng No;1116050032;Krueng No;11.14.04.2012
14;Crak Mong;1116050033;Crak Mong;11.14.04.2004
15;Meunasah Kulam;1116050034;Meunasah Kulam;11.14.04.2003
16;Blang Monlung;1116050035;Blang Monlung;11.14.04.2011
17;Alue Gro;1116050036;Alue Gro;11.14.04.2005
18;Ie Jeureungeh;1116050037;Ie Jeureungeh;11.14.04.2016
19;Ranto Sabon;1116050038;Ranto Sabon;11.14.04.2014
