No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Panton Raya;1118060001;Panton Raya;11.18.08.2007
2;Peulandok Tunong;1118060002;Peulandok Tunong;11.18.08.2019
3;Peulandok Teungoh;1118060003;Peulandok Teungoh;11.18.08.2018
4;Buloh;1118060004;Buloh;11.18.08.2023
5;Dayah Ujong Baroh;1118060005;Deah Ujong Baroh;11.18.08.2017
6;Matang;1118060006;Matang;11.18.08.2016
7;Dee;1118060007;Dee;11.18.08.2006
8;Deah Teumanah;1118060008;Deah Teumanah;11.18.08.2008
9;Tampui;1118060009;Tampui;11.18.08.2009
10;Reuseb;1118060010;Reuseb;11.18.08.2005
11;Mesjid Peudeuek Baroh;1118060011;Mesjid Peuduek;11.18.08.2003
12;Tuha;1118060012;Tuha;11.18.08.2004
13;Paya;1118060013;Paya;11.18.08.2012
14;Mesjid Trienggadeng;1118060014;Mesjid Trienggadeng;11.18.08.2014
15;Tueng Kluet;1118060015;Teungkluet;11.18.08.2015
16;Mee Pangwa;1118060016;Mee Pangwa;11.18.08.2024
17;Rawasari;1118060017;Rawasari;11.18.08.2027
18;Cot Makaso;1118060018;Cot Makaso;11.18.08.2022
19;Kuta;1118060019;Kuta Pangwa;11.18.08.2025
20;Meucat;1118060020;Meucat;11.18.08.2021
21;Deah Pangwa;1118060021;Deah Pangwa;11.18.08.2020
22;Cot Lheue Rheung;1118060022;Cot Lheue Rheng;11.18.08.2026
23;Meue;1118060023;Meue;11.18.08.2013
24;Keude;1118060024;Keude Paru;11.18.06.2034
25;Raya;1118060025;Raya;11.18.08.2011
26;Mee Peuduek;1118060026;Mee Peuduek;11.18.08.2002
27;Sagoe;1118060027;Sagoe;11.18.08.2001
