No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lamnga;1108050001;Lamnga;11.06.09.2013
2;Baro;1108050002;Gampong Baroh;11.06.05.2002
3;Neuheun;1108050003;Neuheun;11.06.09.2012
4;Durung;1108050004;Durung;11.06.09.2011
5;Ladong;1108050005;Ladong;11.06.09.2009
6;Ruyung;1108050006;Ruyung;11.06.09.2008
7;Paya Kameng;1108050007;Paya Kameng;11.06.09.2007
8;Beurandeh;1108050008;Beurandeh;11.06.09.2002
9;Meunasah Kulam;1108050009;Meunasah Kulam;11.06.09.2001
10;Meunasah Keudee;1108050010;Meunasah Keudee;11.06.09.2004
11;Meunasah Mon;1108050011;Meunasah Mon;11.06.09.2006
12;Ie Seum;1108050012;Ie Seum;11.06.09.2003
13;Lamreh;1108050013;Lamreh;11.06.09.2005
