No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pangambau Hilir Luar;6307010001;Pengambau Hilir Luar;63.07.01.2001
2;Pengambau Hilir Dalam;6307010003;Pengambau Hilir Dalam;63.07.01.2005
3;Tabat Padang;6307010004;Tabat Padang;63.07.01.2014
4;Lok Buntar;6307010005;Lok Buntar;63.07.01.2013
5;Pengambau Hulu;6307010007;Pengambau Hulu;63.07.01.2008
6;Sungai Harang;6307010009;Sungai Harang;63.07.01.2009
7;Batu Panggung;6307010012;Batu Panggung;63.07.01.2010
8;Hapulang;6307010014;Hapulang;63.07.01.2012
9;Mangunang;6307010015;Mangunang;63.07.01.2011
10;Mangunang Seberang;6307010016;Mangunang Seberang;63.07.01.2015
11;Haruyan Seberang;6307010019;Haruyan Seberang;63.07.01.2007
12;Haruyan;6307010021;Haruyan;63.07.01.2006
13;Andang;6307010022;Andang;63.07.01.2004
14;Teluk Mesjid;6307010024;Teluk Mesjid;63.07.01.2017
15;Barikin;6307010028;Barikin;63.07.01.2003
16;Panggung;6307010030;Panggung;63.07.01.2002
17;Pandanu;6307010032;Pandanu;63.07.01.2016
