No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sumberputih;3507110001;Sumberputih;35.07.08.2001
2;Wonoayu;3507110002;Wonoayu;35.07.08.2002
3;Bambang;3507110003;Bambang;35.07.08.2003
4;Bringin;3507110004;Bringin;35.07.08.2004
5;Dadapan;3507110005;Dadapan;35.07.08.2005
6;Patokpicis;3507110006;Patokpicis;35.07.08.2006
7;Blayu;3507110007;Blayu;35.07.08.2007
8;Codo;3507110008;Codo;35.07.08.2008
9;Sukolilo;3507110009;Sukolilo;35.07.08.2009
10;Kidangbang;3507110010;Kidangbang;35.07.08.2010
11;Sukoanyar;3507110011;Sukoanyar;35.07.08.2011
12;Wajak;3507110012;Wajak;35.07.08.2012
13;Ngembal;3507110013;Ngembal;35.07.08.2013
