No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tapile;7108060001;Tapile;71.09.04.2008
2;Buhias;7108060002;Buhias;71.09.04.2007
3;Balirangen;7108060003;Balirangeng;71.09.04.2006
4;Biau;7108060004;Biau;71.09.04.2005
5;Bandil;7108060005;Bandil;71.09.04.2004
6;Sawang;7108060006;Sawang;71.09.04.2003
7;Pangirolong;7108060007;Pangirolong;71.09.04.2002
8;Mala;7108060008;Mala;71.09.04.2001
9;Binalu;7108060009;Binalu;71.09.04.2010
10;Kalihiang;7108060010;Kalihiang;71.09.04.2011
11;Lahopang;7108060011;Lahopang;71.09.04.2009
12;Pahepa;7108060012;Pahepa;71.09.04.2012
13;Matole;7108060013;Matole;71.09.04.2014
14;Biau Seha;7108060014;Biau Seha;71.09.04.2013
