No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Panyindangan;3203050001;Panyindangan;32.03.20.2004
2;Wargaluyu;3203050002;Wargaluyu;32.03.20.2012
3;Hamerang;3203050003;Hamerang;32.03.20.2010
4;Pananggapan;3203050004;Pananggapan;32.03.20.2001
5;Girijaya;3203050005;Girijaya;32.03.20.2011
6;Sukajadi;3203050006;Sukajadi;32.03.20.2003
7;Sukamekar;3203050007;Sukamekar;32.03.20.2009
8;Batulawang;3203050008;Batulawang;32.03.20.2008
9;Cikangkareng;3203050009;Cikangkareng;32.03.20.2002
10;Pamoyanan;3203050015;Pamoyanan;32.03.20.2007
11;Cimaskara;3203050016;Cimaskara;32.03.20.2006
12;Padasuka;3203050020;Padasuka;32.03.20.2005
13;Mekarmukti;3203050021;Mekarmukti;32.03.20.2013
14;Ciburial;3203050022;Ciburial;32.03.20.2014
