No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Topos;1707011001;Topos;17.07.06.1001
2;Tik Sirong;1707011002;Tik Sirong;17.07.06.2002
3;Suka Negeri;1707011003;Suka Negeri;17.07.06.2003
4;Ajai Siang;1707011004;Ajai Siang;17.07.06.2004
5;Talang Donok;1707011005;Talang Donok;17.07.06.2005
6;Talang Donok I;1707011006;Talang Donok I;17.07.06.2006
7;Talang Baru I;1707011007;Talang Baru I;17.07.06.2007
8;Talang Baru Ii;1707011008;Talang Baru Ii;17.07.06.2008
