No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kedunganyar;3525010001;Kedunganyar;35.25.06.2004
2;Sumberame;3525010002;Sumberame;35.25.06.2007
3;Wringinanom;3525010003;Wringinanom;35.25.06.2010
4;Lebanisuko;3525010004;Lebanisuko;35.25.06.2012
5;Lebaniwaras;3525010005;Lebaniwaras;35.25.06.2013
6;Sumengko;3525010006;Sumengko;35.25.06.2015
7;Pasinan Lemahputih;3525010007;Pasinanlemahputih;35.25.06.2016
8;Watestanjung;3525010008;Watestanjung;35.25.06.2014
9;Pedagangan;3525010009;Pedagangan;35.25.06.2011
10;Sembung;3525010010;Sembung;35.25.06.2008
11;Sumberwaru;3525010011;Sumberwaru;35.25.06.2005
12;Kepuhklagen;3525010012;Kepuhklagen;35.25.06.2001
13;Sumbergede;3525010013;Sumbergede;35.25.06.2002
14;Mondoluku;3525010014;Mondoluku;35.25.06.2003
15;Kesambenkulon;3525010015;Kesambenkulon;35.25.06.2006
16;Soko;3525010016;Sooko;35.25.06.2009
