No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kubu Tapan;1302021001;Kubu Tapan;13.01.14.2009
2;Talang Koto Pulai Tapan;1302021002;Talang Koto Pulai Tapan;13.01.14.2007
3;Binjai Tapan;1302021003;Binjai Tapan;13.01.14.2005
4;Sungai Gambir Sako Tapan;1302021004;Sungai Gambir Sako Tapan;13.01.14.2001
5;Simpang Gunung Tapan;1302021005;Simpang Gunung Tapan;13.01.14.2010
6;Kampung Tengah Tapan;1302021006;Kampung Tengah Tapan;13.01.14.2008
7;Sungai Pinang Tapan;1302021007;Sungai Pinang Tapan;13.01.14.2006
8;Tebing Tinggi Tapan;1302021008;Tebing Tinggi Tapan;13.01.14.2004
9;Talang Balarik Tapan;1302021009;Talang Balarik Tapan;13.01.14.2003
10;Limau Purut Tapan;1302021010;Limau Purut Tapan;13.01.14.2002
