No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Leupon Siren;1111120001;Leupon Siren;11.08.12.2042
2;Ulee Buket;1111120002;Ulee Buket;11.08.12.2040
3;Blang Pie;1111120003;Blang Pie;11.08.12.2048
4;Blang Trieng;1111120004;Blang Trieng;11.08.12.2043
5;Cot Barat;1111120008;Cot Barat;11.08.12.2055
6;Plu Pakam;1111120009;Plu Pakam;11.08.12.2047
7;Tumpok Aceh;1111120010;Tumpok Aceh;11.08.12.2039
8;Cot Dah;1111120011;Cot Dah;11.08.12.2041
9;Alue Sijuek;1111120012;Alue Sijuek;11.08.12.2044
10;Hagu;1111120015;Hagu;11.08.12.2045
11;Bayi;1111120016;Bayi;11.08.12.2038
12;Leu Hong;1111120017;Leuhong;11.08.12.2051
13;Punti Sb;1111120018;Punti Seuleumak Barat;11.08.12.2049
14;Serba Jaman Tunong;1111120019;Serba Jaman Tunong;11.08.12.2050
15;Alue Gampong;1111120020;Alue Gampong;11.08.12.2037
16;Matang Baloy;1111120023;Matang Baloy;11.08.12.2056
17;Teupin Me;1111120024;Teupin Mee;11.08.12.2046
18;Blang;1111120025;Blang;11.08.12.2052
19;Matang Mane;1111120026;Matang Mane;11.08.12.2036
20;Tanjong Mesjid;1111120030;Tanjong Mesjid;11.08.12.2053
21;Keutapang;1111120031;Keutapang;11.08.12.2035
22;Ceubrek;1111120032;Cibrek;11.08.12.2034
23;Manyang Sb;1111120033;---;---
24;Trieng;1111120034;Trieng;11.08.12.2032
25;Serba Jaman Baroh;1111120035;Serba Jaman Baroh;11.08.12.2054
26;Ujong Baroh Sb;1111120036;Ujong Baroh Sb;11.08.12.2031
27;Blang Jruen;1111120044;Blang Jruen;11.08.12.2019
28;Rayeuk Kuta;1111120045;Rayeuk Kuta;11.08.12.2029
29;Paya;1111120046;Paya;11.08.12.2027
30;Rangkaya;1111120047;Rangkaya;11.08.12.2026
31;Rayek Munye;1111120048;Rayeuk Munye;11.08.12.2030
32;Keude Blang Jruen;1111120049;Keude Blang Jruen;11.08.12.2018
33;Ampeh;1111120050;Ampeh;11.08.12.2015
34;Tutong;1111120054;---;---
35;Alue;1111120055;Alue;11.08.12.2016
36;Teungoh B;1111120056;Teungoh Berghang;11.08.12.2022
37;Jeumpa B;1111120057;Jeumpa Berghang;11.08.12.2021
38;Pante;1111120058;---;---
39;Teunku Dibalee;1111120059;Teungku Dibalee;11.08.12.2017
40;Serba Jaman;1111120060;Serba Jaman;11.08.12.2024
41;Rayeuk Naleung;1111120061;Rayeuk Naleung;11.08.12.2025
42;Blang Bidok;1111120062;Blang Bidok;11.08.12.2028
43;Punti Pulo Agam;1111120063;Punti Pulo Agam;11.08.12.2006
44;Teungoh Pulo Agam;1111120064;Teungoh Pulo Agam;11.08.12.2008
45;Rawa;1111120065;Rawa;11.08.12.2005
46;Matang Ben;1111120066;Matang Ben;11.08.12.2002
47;Ujong Baroh Berghang;1111120067;Ujong Baroh Berghang;11.08.12.2020
48;Manyang Tunong;1111120068;Manyang Tunong;11.08.12.2013
49;Alue Pangkat;1111120069;Alue Pangkat;11.08.12.2007
50;Pulo Blang;1111120070;Pulo Blang;11.08.12.2001
51;Matang Ceubrek;1111120071;Matang Cibrek;11.08.12.2003
52;Hueng;1111120072;Hueng;11.08.12.2009
53;Deng;1111120073;Deng;11.08.12.2004
54;Paya Beurandang;1111120074;Paya Beurandang;11.08.12.2012
55;Pulo U;1111120075;Pulo U;11.08.12.2010
56;Alue Keujruen;1111120076;Alue Keujruen;11.08.12.2011
57;Buket Makarti;1111120077;Buket Makarti;11.08.12.2057
