No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Trimulya;7403133001;Trimulya;74.02.37.2002
2;Napoosi;7403133002;Nonoosi;74.02.37.2003
3;Kasumeia;7403133003;Kasumeia;74.02.37.2008
4;Ulu Onembute;7403133004;Ulu Onembute;74.02.37.2009
5;Onembute;7403133005;Onembute;74.02.37.1001
6;Kumapo;7403133006;Kumapo;74.02.37.2007
7;Ulu Meraka;7403133007;Ulu Meraka;74.02.01.2016
8;Tawapandere;7403133008;Tawapandere;74.02.37.2010
9;Silea;7403133009;Silea;74.02.37.2004
10;Mataiwoi;7403133010;Mataiwoi;74.02.37.2006
11;Ana Onembute;7403133011;Ana Onembute;74.02.37.2012
12;Anggaloosi;7403133012;Anggaloosi;74.02.37.2011
