No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Satak;3506110001;Satak;35.06.08.2008
2;Puncu;3506110002;Puncu;35.06.08.2001
3;Asmorobangun;3506110003;Asmorobangun;35.06.08.2002
4;Wonorejo;3506110004;Wonorejo;35.06.08.2007
5;Manggis;3506110005;Manggis;35.06.08.2003
6;Sidomulyo;3506110006;Sidomulyo;35.06.08.2004
7;Watugede;3506110007;Watugede;35.06.08.2005
8;Gadungan;3506110008;Gadungan;35.06.08.2006
