No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sepang;1175050001;Sepang;11.75.05.2002
2;Longkib;1175050002;Longkib;11.75.05.2001
3;Panji;1175050003;Panji;11.75.05.2003
4;Darul Aman;1175050004;Darul Aman;11.75.05.2008
5;Bukit Alim;1175050005;---;---
6;Rantau Panjang;1175050006;Rantau Panjang;11.75.05.2006
7;Sikerabang;1175050007;Sikerabang;11.75.05.2005
8;Bangun Sari;1175050008;Bangun Sari;11.75.05.2009
9;Lae Saga;1175050009;Lae Saga;11.75.05.2004
10;Darussalam;1175050010;Darussalam;11.75.05.2010
