No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Teluk Merbau;1409030007;Telukmerbau;14.07.01.1010
2;Rantau Panjang Kanan;1409030008;Rantau Panjang Kanan;14.07.01.2004
3;Sungai Kubu;1409030009;Sungaikubu;14.07.01.2003
4;Tanjung Leban;1409030010;Tanjungleban;14.07.01.2002
5;Sungai Sigajah;1409030011;Sungaisegajah;14.07.01.2013
6;Teluk Piyai;1409030012;Telukpiyai;14.07.01.2012
7;Sei Segajah Makmur;1409030015;Sei Segajah Makmur;14.07.01.2015
8;Sungai Kubu Hulu;1409030016;Sungaikubu Hulu;14.07.01.2021
9;Teluk Piyai Pesisir;1409030017;Telukpiyai Pesisir;14.07.01.2020
10;Sungai Sigajah Jaya;1409030018;Sungai Segajah Jaya;14.07.01.2022
