No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Muning Dalam;6306090001;Muning Dalam;63.06.07.2002
2;Muning Baru;6306090002;Muning Baru;63.06.07.2001
3;Muning Tengah;6306090003;Muning Tengah;63.06.07.2003
4;Samuda;6306090011;Samuda;63.06.07.2016
5;Banua Hanyar;6306090012;Banua Hanyar;63.06.07.2013
6;Parigi;6306090013;Parigi;63.06.07.2012
7;Baruh Jaya;6306090014;Baruh Jaya;63.06.07.2015
8;Tambangan;6306090015;Tambangan;63.06.07.2014
9;Habirau Tengah;6306090016;Habirau Tengah;63.06.07.2011
10;Habirau;6306090017;Habirau;63.06.07.2010
11;Sungai Pinang;6306090018;Sungai Pinang;63.06.07.2009
12;Tumbukan Banyu;6306090019;Tumbukan Banyu;63.06.07.2008
13;Banjar Baru;6306090020;Banjarbaru;63.06.07.2004
14;Bayanan;6306090021;Bayanan;63.06.07.2005
15;Pandan Sari;6306090022;Pandan Sari;63.06.07.2006
16;Pihanin Raya;6306090023;Pihanin Raya;63.06.07.2007
