No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cimareme;3217100001;Cimareme;32.17.06.2002
2;Gadobangkong;3217100002;Gadobangkong;32.17.06.2009
3;Tanimulya;3217100003;Tanimulya;32.17.06.2004
4;Pakuhaji;3217100004;Pakuhaji;32.17.06.2011
5;Cilame;3217100005;Cilame;32.17.06.2003
6;Margajaya;3217100006;Margajaya;32.17.06.2007
7;Mekarsari;3217100007;Mekarsari;32.17.06.2008
8;Ngamprah;3217100008;Ngamprah;32.17.06.2001
9;Sukatani;3217100009;Sukatani;32.17.06.2010
10;Cimanggu;3217100010;Cimanggu;32.17.06.2005
11;Bojongkoneng;3217100011;Bojongkoneng;32.17.06.2006
